,subwayLine,stationName,stationCode,statStartDate,statEndDate,startStationCode,startStationName,endStationCode,endStationName,prevStationCode,prevStationName,updnLine,directAt,dow,hh,mm,congestionCar
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,40,"[13, 14, 16, 14, 12, 13, 16, 13, 10, 11]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,THU,09,50,"[11, 14, 14, 13, 12, 10, 14, 12, 9, 9]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,THU,09,00,"[48, 66, 87, 59, 47, 44, 52, 63, 50, 44]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,THU,09,10,"[49, 61, 76, 62, 51, 52, 60, 57, 46, 46]"
4,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,211,성수역,1,0,THU,09,20,"[20, 34, 39, 31, 23, 22, 36, 32, 24, 19]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,00,"[43, 45, 50, 44, 35, 39, 43, 39, 42, 39]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,10,"[31, 37, 36, 34, 27, 25, 32, 26, 30, 31]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,20,"[24, 26, 32, 26, 23, 25, 31, 24, 23, 25]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,30,"[26, 25, 26, 28, 27, 26, 26, 23, 19, 25]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,40,"[25, 29, 31, 28, 23, 25, 32, 25, 20, 21]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,THU,09,50,"[28, 34, 34, 32, 30, 25, 33, 28, 23, 23]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,00,"[37, 51, 67, 45, 36, 34, 40, 48, 39, 34]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,10,"[34, 43, 53, 43, 35, 36, 42, 40, 32, 32]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,20,"[25, 42, 48, 38, 29, 28, 46, 40, 30, 24]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,30,"[34, 47, 64, 56, 41, 39, 53, 47, 35, 35]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,40,"[24, 41, 55, 44, 32, 33, 36, 33, 23, 21]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,THU,09,50,"[22, 36, 41, 35, 25, 25, 34, 34, 27, 21]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,00,"[59, 81, 107, 73, 58, 54, 64, 78, 62, 55]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,10,"[60, 76, 94, 76, 62, 64, 73, 70, 57, 56]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,20,"[41, 70, 80, 64, 48, 46, 75, 66, 50, 40]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,30,"[39, 54, 74, 65, 47, 45, 61, 54, 40, 40]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,40,"[33, 56, 75, 61, 44, 45, 49, 45, 32, 29]"
9,2호선,건대입구역,212,20220929,20221228,211,성수역,234,신도림역,211,성수역,1,0,THU,09,50,"[28, 45, 52, 45, 32, 32, 43, 42, 34, 26]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,THU,09,00,"[60, 64, 71, 62, 49, 55, 61, 54, 59, 54]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,THU,09,10,"[55, 66, 64, 60, 48, 45, 57, 46, 54, 55]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,THU,09,20,"[52, 54, 68, 55, 49, 53, 66, 50, 49, 54]"
15,2호선,건대입구역,212,20220929,20221228,234,신도림역,211-R,성수역,213,구의역,0,0,THU,09,30,"[28, 27, 28, 30, 29, 28, 28, 25, 21, 27]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,SUN,18,00,"[9, 10, 8, 12, 11, 13, 15, 14, 9, 9]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,SUN,18,10,"[8, 11, 11, 12, 12, 13, 14, 11, 9, 8]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,SUN,18,20,"[3, 4, 5, 5, 5, 5, 7, 7, 5, 4]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,00,"[23, 25, 21, 29, 29, 32, 39, 35, 24, 23]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,10,"[20, 26, 27, 30, 29, 33, 34, 27, 22, 20]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,20,"[17, 23, 31, 30, 30, 33, 41, 41, 31, 24]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,30,"[18, 19, 20, 23, 21, 18, 27, 23, 23, 18]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,40,"[20, 24, 25, 32, 24, 29, 27, 33, 23, 22]"
5,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,213,구의역,0,0,SUN,18,50,"[18, 23, 29, 21, 25, 32, 33, 29, 27, 23]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,00,"[21, 23, 31, 30, 22, 35, 25, 27, 22, 25]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,10,"[26, 27, 37, 33, 23, 24, 30, 32, 24, 25]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,20,"[19, 26, 35, 29, 21, 24, 28, 32, 17, 19]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,30,"[19, 18, 20, 14, 14, 13, 19, 22, 12, 18]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,40,"[14, 18, 20, 16, 16, 13, 16, 17, 18, 13]"
6,2호선,건대입구역,212,20220929,20221228,211,성수역,211-R,성수역,211,성수역,1,0,SUN,18,50,"[19, 20, 24, 21, 15, 23, 25, 26, 21, 16]"
3,2호선,건대입구역,212,20220929,20221228,211,성수역,211,성수역,213,구의역,0,0,SUN,19,50,"[3, 6, 8, 7, 6, 8, 10, 8, 8, 6]"
